@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.35431,0.45022,0.46725,2.0759,55.326,0,0.43933,1.2211,3.1634,0.54978,0.51164,1.0116,0.15408,0.43933,337.15,1.0826,2.2211,0.43933,0.13888,6.4829,1.0959,0.48144,0.112,0.6933,0.47345,0.89376,6.6576,4.7453,3.835,0.040789,0.13994,58.217,6.2696,6.0476,0.44069,3.1634,53.016,0.56572,0.13931,0.73963,0.028341,0.15219,66.959,60.476,6.3059,1.9466,7.5322,0.43336,0.13699,2.0024,0.43428,0.1595,5.5833,5.7453,3195.5,0.13931,0.64446,0.86739,0.029003,56.302,6.0355,50.107,7.2844,32.127,0
0.061467,0.61723,0.073503,1.1762,-28.745,0.15699,0.063495,0.5849,1.0637,0.36102,0.063495,0.1522,0.079737,0.063495,2214.1,0.16485,1.6201,0.063495,0.049756,47.003,1.1064,0.08376,0.048167,0.18125,0.36102,0.16157,0.69818,0.14432,4.4884,0.47209,0.049756,126.93,2.8756,0.1357,0.08376,1.3095,1.6315,0.56106,0.065636,0.040021,0.16631,0.065636,135.57,88.571,0.37403,0.78228,49.998,0.045501,0.035656,0.79499,0.41719,0.34775,0.70885,1.1016,2263.1,0.059897,0.17026,0.9401,0.5541,7.7654,4.121,119.33,3.0588,2.5056,0
0.26216,0.2095,0.28109,2.4454,31.701,0,0.26216,3.7734,2.5095,0.7905,0.28085,1.348,0.13285,0.26216,229.35,1.5914,4.7734,0.26216,0.10446,12.255,?,0.28085,0.10446,0.26216,0.71182,1.5914,15.02,0.536,3.6158,0.029528,0.10634,31.803,11.477,10.654,0.27747,2.5095,26.06,0.80552,0.11057,0.72993,0.019833,0.11192,48.523,36.268,3.1114,2.0121,13.779,0.20961,0.083526,2.2701,0.19448,0.087131,1.5074,1.536,1160.6,0.11057,0.33163,0.89572,0.018996,29.784,10.064,28.287,12.904,4.7852,0
0.059388,0.01148,0.65095,57.702,5.0932,0,0.077971,86.108,3.1896,0.98852,0.082811,6.7919,0.072815,0.077971,18.042,20.231,87.108,0.077971,0.024445,58.163,?,0.082805,0.018619,0.077971,0.27952,18.612,17.109,1.9283,3.2375,0.003599,0.024978,1.355,269.38,269.38,0.097181,3.1896,?,0.98852,0.030468,8.8073,0.001614,0.025961,64.234,6.0706,0.11684,13.428,59.991,-0.071476,-0.022409,57.702,0.01148,0.003712,2.9283,2.9283,1124.7,0.030468,0.060078,0.9756,0,6.2755,60.126,1.3137,277.84,9.4487,0
0.12628,0.05442,0.34979,7.4276,147.19,0.20043,0.14864,17.267,1.1843,0.93968,0.14864,2.7313,0.28595,0.14864,83.341,4.3796,18.376,0.14864,0.17833,28.459,0.89328,0.14839,0.1515,0.24263,0.93968,3.9687,2.1083,0.58711,4.1581,-0.18051,0.17833,28.222,12.933,2.7267,0.14839,0.86624,?,0.93968,0.17803,4.3842,0.007515,0.17803,72.528,44.069,1.9431,6.2334,33.703,0.058689,0.070412,7.4276,0.05442,0.077321,1.5772,1.5772,5033.9,0.15559,0.13438,0.84441,0,12.825,8.2824,23.831,15.316,1.399,0
0.32533,0.2214,0.41091,2.856,76.734,0.32533,0.401,3.5168,1.3106,0.7786,0.401,1.8112,0.2724,0.401,178.89,2.0403,4.5168,0.401,0.24181,28.769,?,0.39383,0.19618,0.401,0.7786,1.6986,3.1126,1.1176,3.9822,-0.033078,0.24181,63.868,5.7149,1.7788,0.39383,1.6714,?,0.7786,0.23749,1.3441,0.016373,0.23749,73.676,44.906,2.489,2.2656,37.707,0.34311,0.2069,2.856,0.2214,0.17498,2.1176,2.1176,3944,0.23702,0.41784,0.76298,0,12.687,8.128,48.73,7.4902,4.5101,0
0.12758,0.80712,0.18379,1.2283,-25.153,0,0.15837,0.23898,3.2651,0.19288,0.16805,0.19675,0.05345,0.15837,1688,0.21623,1.239,0.15837,0.048504,44.225,?,0.16784,0.039074,0.15837,0.16245,0.17808,17.341,16.295,3.6927,0.23645,0.049564,94.89,3.8466,3.8361,0.16892,3.2651,?,0.19288,0.051736,0.047779,0.14623,0.051403,106.23,62.002,0.32249,0.73684,46.638,0.15169,0.046457,1.225,0.80493,0.25997,17.101,17.101,905.81,0.051736,0.66146,0.95154,0,8.2532,5.8869,89.981,4.0564,289.48,0
0.001955,0.57675,0.062781,1.1339,-77.299,0,0.001955,0.73387,1.0376,0.42325,0.007969,0.004169,0.090195,0.001955,2249.3,0.16227,1.7339,0.001955,0.001884,90.772,1.0562,0.002517,0.001884,0.046336,0.001955,0.16227,0.41849,0.13409,3.9651,0.54209,0.00587,171.02,2.1343,1.7357,0.036583,1.0376,?,0.42325,0.035256,0.030376,0.20419,0.002425,182.06,91.286,0.007577,0.58367,94.089,-0.089119,-0.085886,0.92209,0.46903,0.46853,0.90402,0.90402,579.3,0.035256,0.00462,0.99817,0,4.0211,3.9984,164.99,2.2123,2.2163,0
0.41567,0.077415,0.77621,12.693,628.41,0.40753,0.49687,10.45,0.87143,0.80899,0.49687,7.4852,1.3974,0.49687,54.539,6.6925,12.917,0.49687,1.3402,69.129,0.81301,0.48031,1.1212,0.47992,0.80899,5.6436,11.289,4.931,4.1689,-1.6758,1.3402,56.949,6.4092,6.2043,0.48031,1.0203,69.996,0.82003,1.2955,10.532,0.005075,1.2955,141.26,72.127,5.9198,11.636,60.241,0.45908,1.2383,10.884,0.06638,0.15603,5.1393,5.2094,11451,-0.14754,0.51381,1.1475,0.01364,5.28,5.0605,65.352,5.5852,2.3552,0
0.044411,0.188,0.30684,3.4476,29.26,0.046039,0.023823,4.3192,0.71762,0.812,0.037921,0.19003,0.10596,0.023823,902.44,0.40446,5.3192,0.023823,0.033197,80.18,0.94545,0.029607,0.061886,0.050616,0.7171,0.51397,2.1001,0.5404,5.3716,0.26197,0.033197,77.507,4.7417,3.1619,0.12726,0.71762,4.3834,0.87464,0.17734,0.84123,0.076588,0.041257,166.19,86.008,0.28172,2.1901,96.799,-0.022607,-0.031503,2.299,0.12536,0.2109,1.4301,1.5404,3.4476,0.17734,0,0.83747,0.077137,4.5523,4.2438,63.761,5.7245,1.2639,0
0.14474,0.14009,0.30107,3.3726,-85.946,0.0672,0.18248,6.1384,0.48096,0.85991,0.22789,1.438,0.40791,0.18248,260.63,1.4005,7.1384,0.18248,0.37941,40.236,0.92514,0.095712,0.30094,0.45861,0.62379,1.1311,2.1079,0.52632,4.8674,0.29126,0.37941,141.12,2.6439,2.3949,0.15275,0.48096,552.6,0.86059,0.31759,2.5465,0.042676,0.199,79.556,39.32,2.73,2.9548,57.681,0.082006,0.1705,3.055,0.1269,0.37823,1.5033,1.5044,3.3726,0.31759,0.16832,0.6094,0.000789,9.0714,9.2829,96.301,3.7902,0.84079,0
0.2457,0.29794,0.33895,2.1376,29.393,-0.003932,0.32569,2.3563,2.133,0.70206,0.34513,1.0931,0.19767,0.32569,257.92,1.4152,3.3563,0.32569,0.15269,30.51,?,0.33637,0.11519,0.32569,0.25267,1.1467,17.306,0.93348,3.9494,0.10102,0.15612,60.389,6.0441,6.0441,0.33221,2.133,?,0.70206,0.15575,0.34879,0.022973,0.1577,91.202,60.692,1.3781,1.5392,36.138,0.24042,0.11271,2.1376,0.29794,0.16545,1.9335,1.9335,3017,0.15575,0.34998,0.8494,0,11.963,6.0139,50.984,7.1591,5.8744,0
0.012662,0.9143,-0.027062,0.9702,-85.071,0.012662,0.026998,0.093727,1.0434,0.085695,0.026998,0.029728,0.013216,0.026998,9894.1,0.036891,1.0937,0.026998,0.010578,78.518,?,0.052866,0.004961,0.026998,0.085695,0.021212,0.21614,-0.22756,4.0695,0.35596,0.010578,135.52,2.6934,0.057821,0.052866,2.5656,53.854,0.091861,0.020714,0.006772,0.50437,0.020714,125.13,46.61,0.023064,0.36565,81.928,0.046134,0.018076,0.96366,0.90814,0.37128,0.72059,0.77244,-317.59,0.04163,0.14776,0.95837,0.071951,4.6486,7.831,129.88,2.8104,21.461,0
0.050218,0.69041,-0.051319,0.92494,-84.025,0.078574,0.063395,0.36947,0.99174,0.25509,0.063395,0.092728,0.037681,0.063395,3072,0.11881,1.4484,0.063395,0.029121,76.279,1.026,0.087509,0.023068,0.10046,0.25509,0.099728,0.39866,-0.13958,3.9912,0.30514,0.029121,113.68,3.2108,0.12675,0.087509,2.287,26.31,0.26183,0.040198,0.040723,0.21384,0.040198,101.35,25.075,0.11038,0.25948,75.649,0.068874,0.031638,0.9159,0.68367,0.31145,0.69383,0.71217,-502.94,-0.008326,0.19686,1.0083,0.026433,4.7851,14.556,114.63,3.1843,5.9213,0
0.027919,0.50996,0.32272,2.169,16.459,0.38505,0.04003,0.96096,1.0926,0.49004,0.076466,0.145,0.044044,0.04003,3868.1,0.094361,1.961,0.04003,0.036639,90.124,?,0.061916,0.025554,0.04003,0.46974,0.070613,1.6993,0.80439,3.9935,0.46101,0.038452,97.463,3.745,2.0274,0.058655,1.0926,1.4095,0.72349,0.053686,0.044669,0.24282,0.056671,195.93,105.8,0.10349,1.1918,95.236,0.053826,0.049266,1.1742,0.27607,0.26702,1.2214,1.8033,3179.6,0.053686,0.056973,0.96455,0.47637,4.05,3.4498,92.231,3.9575,2.7232,0
0.046273,0.41843,-0.030281,0.8559,-83.515,0.28419,0.059075,1.3899,0.80702,0.58157,0.087878,0.28112,0.14496,0.059075,1305.5,0.27958,2.3899,0.059075,0.073201,42.127,1.1129,0.070181,0.057338,0.078627,0.53423,0.24899,2.4366,-0.036921,5.0237,0.51849,0.073201,121.6,3.0196,1.5164,0.17627,0.80702,0.41631,0.78986,0.21842,0.045059,0.10889,0.086964,77.063,34.936,0.4968,0.41265,53.579,0.012271,0.015206,0.42984,0.21014,0.33117,0.70911,0.96308,0.8559,0.21842,0,0.78255,0.35815,8.6643,10.448,95.041,3.8404,0.984,0
0.076627,0.49895,0.24207,1.6079,32.973,0.22723,0.097799,0.98426,1.0611,0.49109,0.097799,0.24561,0.098268,0.097799,1308.7,0.27891,2.0042,0.097799,0.069061,31.575,1.0389,0.12044,0.05411,0.29269,0.49109,0.23648,0.90247,0.6729,4.3062,0.32029,0.069061,108.9,3.3515,0.24139,0.12044,1.4853,5.1391,0.59184,0.085049,0.11675,0.10138,0.085049,153.04,121.47,0.62549,1.3003,33.505,0.07908,0.055842,1.2832,0.3982,0.29837,1.3652,1.6452,4899.6,0.057589,0.15603,0.94241,0.20515,11.56,3.0049,102.63,3.5564,3.9366,0
0.19387,0.26275,0.30796,2.7855,250.05,0.004129,0.24374,2.806,0.68818,0.73725,0.24549,1.4131,0.4228,0.24374,329.6,1.1074,3.806,0.24374,0.35418,69.72,1.1505,0.24205,0.28171,0.57245,0.70538,0.91759,138.55,0.59272,4.2762,0.00777,0.3548,209.77,1.7655,1.159,0.38806,0.68818,4.0269,0.82392,0.56389,1.4972,0.030277,0.35172,117.85,48.128,1.4748,2.0233,157.56,0.19482,0.2831,1.8285,0.17248,0.56641,1.419,1.5858,2.7855,0.56389,0.26289,0.43962,0.11755,5.2352,7.584,91.482,3.9899,1.3245,0
0.12053,0.32857,0.6162,3.1283,22.642,0,0.12053,2.0435,1.6944,0.67143,0.12236,0.41631,0.083649,0.12053,846.14,0.43137,3.0435,0.12053,0.071135,116.62,0.88298,0,0.071135,0.23215,0.4445,0.43137,0,6.5365,3.8469,0.073369,0.16122,89.224,4.0908,3.6047,0.073878,1.6944,?,0.67143,0.043601,0.71126,0.51653,0,150.75,34.128,0.22264,1.2585,166.84,-0.021204,-0.012514,2.7565,0.28953,0.24445,7.1223,7.1223,4331.1,0.301,0.17952,0.70168,0,3.1299,10.695,62.367,5.8524,17.974,0
-0.027008,0.8827,0.11942,1.162,-27.357,0,-0.037073,0.13288,2.0417,0.1173,-0.003087,-0.050306,0.004228,-0.037073,37327,0.009779,1.1329,-0.037073,-0.018158,48.137,0.75541,-0.021707,-0.013228,0.006742,0.02439,0.021181,-0.6387,0.83137,3.7475,0.43078,-0.008452,132.66,2.7515,2.2971,0.014003,2.0417,4.5591,0.24607,0.006859,0.005366,1.2261,-0.010632,152.39,104.25,-0.1003,0.79667,48.469,-0.067411,-0.033018,0.97016,0.73695,0.36344,0.81661,1.7131,667.7,0.006859,-0.23025,1.0178,1.0979,7.5826,3.5011,131.75,2.7705,14.214,0
0.083895,0.64421,-0.00767,0.95087,436.42,0.16973,0.07597,0.55228,0.46222,0.35579,0.13477,0.48664,0.26547,0.07597,1916.2,0.19048,1.5523,0.07597,0.16436,37.155,1.0085,0.098693,0.1815,0.27651,0.31242,0.20278,1.6785,-0.009007,5.4214,1.3937,0.16436,?,0,0,0,0.46222,0.20773,0.84389,0,0.012404,0.14766,0.21352,115.69,78.536,1.783,0.64947,?,0.051956,0.1124,0.23043,0.15611,?,0.41781,0.99099,0.95087,1,0,0.11702,1.3719,9.8237,4.6476,123.28,2.9608,0.5428,0
0.079338,0.59997,0.45831,2.1346,16.971,0.18096,0.099835,0.66618,1.0559,0.39969,0.099835,0.24714,0.061012,0.099835,1704.9,0.21409,1.6667,0.099835,0.047422,61.794,0.98516,0.1199,0.037686,0.23013,0.39969,0.17992,0.60137,3.3274,4.2846,0.27782,0.047422,73.949,4.9358,0.19985,0.1199,2.1262,2.5806,0.59571,0.056955,0.060244,0.13282,0.056955,145.28,83.483,0.2226,1.2522,65.246,0.091292,0.043364,1.4372,0.40395,0.2026,2.9018,4.3249,8826,0.052912,0.1985,0.94709,0.49043,5.9068,4.3721,70.036,5.2116,15.284,0
0.050571,0.31435,0.55237,2.8911,29.487,0.059392,0.082511,2.1279,1.0882,0.6689,0.082511,0.28248,0.05787,0.082511,1118,0.32647,3.1812,0.082511,0.046528,85.656,1.3202,0.084317,0.028517,0.098465,0.6689,0.22486,0.51742,3.5513,4.0994,0.11386,0.046528,65.424,5.579,0.26823,0.084317,1.7857,19.247,0.69116,0.047547,0.3999,0.098963,0.047547,149.77,64.112,0.12152,1.4663,93.214,0.064205,0.036205,2.6864,0.29209,0.17924,4.3006,4.4436,6944.8,0.081075,0.075603,0.91892,0.033267,4.2612,5.6931,60.12,6.0712,11.401,0
0.024228,0.45447,0.17423,1.5558,-31.675,0,0.035396,1.2004,1.7845,0.54554,0.048142,0.11291,0.033527,0.035396,2772.5,0.13165,2.2004,0.035396,0.019835,65.359,1.0524,0.030242,0.013577,0.060665,0.51611,0.10708,2.3726,0.34011,3.5017,0.24646,0.025622,65.334,5.5867,3.8537,0.033175,1.7845,1.1929,0.68651,0.018591,0.067871,0.27707,0.016947,95.404,30.045,0.07582,0.53645,66.597,0.005807,0.003254,1.0732,0.31349,0.179,1.0649,1.3401,553.11,0.018591,0.044412,0.98037,0.25842,5.5845,12.149,64.119,5.6925,3.4835,0
0.11117,0.83165,0.35966,1.7007,-38.432,0,0.14017,0.20244,1.6063,0.16835,0.14736,0.27308,0.097387,0.14017,1940.5,0.1881,1.2024,0.14017,0.087265,116.35,?,0.14716,0.069211,0.14017,0.1567,0.15323,20.465,2.8312,3.6369,0.48718,0.089718,128.2,2.8471,1.7573,0.14485,1.6063,1.5642,0.39909,0.090179,0.099317,0.16964,0.091614,186.78,70.427,0.21711,0.70311,127.89,0.1309,0.081492,1.0497,0.51331,0.35124,1.3253,3.1416,1558.8,0.090179,0.66035,0.91288,1.3705,3.137,5.1827,116.64,3.1293,12.645,0
0.17626,0.58344,-0.064628,0.87807,-123.26,0.32038,0.17626,0.71398,1.1653,0.41656,0.17626,0.33254,0.19805,0.17626,750.68,0.48623,1.714,0.17626,0.12306,80.994,1.0256,0.20442,0.12306,0.32038,0.41656,0.48623,1.6631,-0.1209,4.4341,0.37892,0.12306,157.4,2.3189,0.35037,0.20442,1.4368,2.7649,0.46994,0.14271,0.079723,0.061511,0.14271,107.83,26.839,0.55455,0.27843,94.386,0.097001,0.067719,0.79774,0.53006,0.43124,0.77925,0.8791,-1755.8,0.14188,0.42314,0.85812,0.12814,4.5065,13.6,135.07,2.7023,2.6795,0
0.26359,0.098899,0.5763,6.8271,36.975,0.26359,0.26359,8.9838,1.1396,0.88849,0.26359,2.6653,0.13826,0.26359,113.49,3.2162,10.111,0.26359,0.11458,58.899,?,0.28878,0.11458,0.26359,0.88849,3.2162,1.4305,1.7743,3.9316,0.010154,0.11458,17.882,20.412,2.9199,0.28878,2.3613,?,0.88849,0.12552,0.79734,0.009472,0.12552,94.612,35.713,0.71003,3.0734,67.124,0.23429,0.10184,6.8271,0.098899,0.048991,2.7355,2.7355,4922.6,0.12253,0.29668,0.87747,0,6.197,10.22,15.691,23.262,7.0831,0
0.077162,0.14553,0.47267,4.2509,18.707,0,0.096628,5.8715,0.61729,0.85447,0.10824,0.66459,0.24693,0.096628,348.48,1.0474,6.8715,0.096628,0.15654,264.49,?,0.10445,0.125,0.096628,0.077162,0.91363,8.996,1.2376,3.8232,0.055122,0.15676,102.44,3.5629,3.5597,0.099251,0.61729,?,0.85447,0.16079,0.77612,0.030272,0.16921,298.74,34.243,0.1725,1.1744,315.17,0.048652,0.078816,4.247,0.1454,0.28067,2.2372,2.2372,3146.3,0.16079,0.090303,0.8462,0,1.38,10.659,85.972,4.2456,1.6162,0
0.11702,0.48651,0.49969,2.0271,18.148,0,0.11701,1.0555,3.876,0.51349,0.11701,0.24051,0.033025,0.11701,1387.3,0.26311,2.0555,0.11701,0.030189,26.208,?,0.11359,0.03019,0.11701,0.11702,0.26312,?,36.207,3.2295,0.12336,0.030189,47.607,7.6669,7.6669,0.14601,3.876,?,0.51349,0.037671,0.086854,0.13017,0.029306,88.89,62.682,0.42047,1.4551,27.234,0.1026,0.02647,2.0271,0.48651,0.13043,37.207,37.207,847.6,0.037671,0.22789,0.96984,0,13.927,5.823,45.814,7.9671,280.85,0
0.11618,0.47914,0.39712,1.8319,-36.129,0,0.11618,1.0871,3.0661,0.52086,0.11929,0.24339,0.40501,0.11618,140.83,2.5918,2.0871,0.11618,0.037892,51.457,1.1697,0,0.037892,0.17322,0.45529,2.5918,0,3.1637,3.4843,0.10978,0.086934,112.64,3.2404,3.2284,0.02828,3.0661,?,0.52086,0.009223,0.31354,0.014189,0,86.283,34.826,0.26878,0.9264,102,-1.1256,-0.36712,1.8251,0.47736,0.3086,4.1496,4.1496,1211.2,0.49551,0.22306,0.50991,0,7.0933,10.481,56.826,6.4231,24.427,0
0.21188,0.67165,0.177,1.4513,-19.123,0.001389,0.26384,0.48888,1.8482,0.32835,0.28002,0.67268,0.15695,0.26384,845.15,0.43188,1.4889,0.26384,0.14276,20.983,1.5432,0.25858,0.11464,0.49149,0.3274,0.35451,15.981,0.41088,4.7211,0.31242,0.1451,93.68,3.8962,2.2753,0.31997,1.8482,2.0973,0.5491,0.17313,0.62405,0.078609,0.13991,64.077,43.094,1.9942,1.1804,25.376,0.23236,0.12572,0.84751,0.39223,0.25666,0.76224,1.2747,9312.9,0.17313,0.64529,0.86138,0.6723,17.395,8.4699,77.461,4.712,4.2904,0
0.14649,0.51922,0.24494,1.4897,15.799,0,0.18055,0.92597,1.8478,0.48078,0.20314,0.36097,0.14187,0.18055,722.96,0.50487,1.926,0.18055,0.09771,26.507,?,0.17768,0.079281,0.18055,0.19016,0.43929,7.8657,0.96098,3.7732,0.17225,0.10236,106.27,3.4348,3.3088,0.1298,1.8478,?,0.48078,0.070249,0.47961,0.066753,0.096159,99.8,73.293,1.0917,1.2214,28.509,0.096089,0.052003,1.4351,0.50017,0.29114,1.8862,1.8862,1453,0.070249,0.3047,0.90672,0,13.77,4.98,98.801,3.6943,7.2493,0
-0.047238,0.93655,0.11202,1.2015,-47.049,0.016211,-0.031465,0.035052,0.97881,0.032828,-0.031465,-0.056589,0.000729,-0.031465,220310,0.001657,1.0677,-0.031465,-0.014788,66.969,0.97199,-0.047743,-0.022202,0.057875,0.032828,-0.015185,-0.21963,0.33743,4.7799,0.42017,-0.014788,93.364,3.9094,-0.050977,-0.047743,2.1806,0.72967,0.41336,-0.022439,0.0791,-2.0909,-0.022439,107.06,40.088,-0.12101,0.49937,65.55,-0.080759,-0.037957,0.71329,0.55602,0.25579,0.09889,1.2452,6748.6,-0.021653,-1.439,1.0217,11.592,5.4503,9.105,95.386,3.8266,6.4094,0
0.001424,0.92435,0.04415,1.0483,-21.904,0,0.003786,0.081837,2.4086,0.075646,0.019683,0.00414,0.011389,0.003786,12299,0.029677,1.0818,0.003786,0.001572,28.021,?,0.013921,0.000591,0.003786,0.031118,0.027122,0.87575,1.0696,3.5157,0.3823,0.004821,139.68,2.6132,2.5855,0.018647,2.4086,79.107,0.085428,0.007742,0.007402,0.82018,0.00578,144.26,116.24,0.007703,0.8461,28.24,-0.009725,-0.004038,1.0372,0.91457,0.38268,1.8326,2.0696,144.76,0.007742,0.018828,0.99843,0.12931,13.026,3.1401,138.6,2.6335,58.35,0
0.17207,0.42414,0.24145,1.8207,-43.612,0.47655,0.18938,1.1437,1.0993,0.48511,0.18938,0.64374,0.23253,0.18938,633.46,0.5762,2.3577,0.18938,0.18019,121.13,1.2169,0.092864,0.16372,0.51224,0.48511,0.53537,0.97129,0.51997,4.7136,0.39247,0.18019,112.31,3.2499,0.21894,0.092864,1.1574,1.4379,0.61506,0.088357,0.045845,0.094301,0.088357,181.34,60.211,0.49334,0.63518,133.15,0.037856,0.036019,1.2629,0.29419,0.3077,1.0447,1.3245,12485,0.090308,0.3547,0.90969,0.26788,3.0134,6.062,102.17,3.5725,2.2634,0
0.23116,0.16706,0.48389,3.8965,75.195,0,0.23116,4.9858,2.2432,0.83294,0.23116,1.3837,0.11936,0.23116,227.74,1.6027,5.9858,0.23116,0.10305,10.97,1.0208,0.21964,0.10305,0.25713,0.8249,1.6027,?,1.3863,3.5997,-0.00142,0.10305,30.112,12.121,12.121,0.2182,2.2432,?,0.83294,0.097271,1.0259,0.021733,0.097913,78.031,67.061,3.4288,3.493,12.152,0.18305,0.081601,3.8965,0.16706,0.082499,2.3863,2.3863,1925.1,0.097271,0.27752,0.89767,0,33.274,5.4428,27.183,13.427,6.4266,0
0.003748,0.78792,0.014269,1.0194,-97.531,0,0.003748,0.26917,2.3094,0.21208,0.015001,0.005092,0.1053,0.003748,1182.6,0.30864,1.2692,0.003748,0.001623,51.078,?,0,0.001623,0.003748,0.17979,0.30864,0,0.057149,3.6669,0.33856,0.003246,188.61,1.9352,1.8078,0.026852,2.3094,59.563,0.21926,0.011627,0.024668,0.10969,0,115.72,64.639,0.011597,0.58031,82.815,-0.23944,-0.10368,0.95228,0.73605,0.51675,0.84942,0.87814,66.272,0.38323,0.017672,0.62653,0.033813,7.146,5.6468,116.33,3.1376,9.2496,0
0.11627,0.79208,0.15957,1.2233,404.05,0.054597,0.11627,0.26249,1.9251,0.20792,0.13459,0.16273,0.52384,0.11627,286.69,1.2731,1.2625,0.11627,0.060396,100.02,1.3526,0,0.060396,0.17902,0.19292,1.2731,0,1.2667,4.125,0.40913,0.12079,464.15,0.78638,0.70932,0.010592,1.9251,4.464,0.28554,0.005502,0.010169,0.029594,0,164.34,64.319,0.2204,0.48497,342.71,-0.89216,-0.46345,1.1035,0.71446,1.2716,1.6505,2.2667,2128.1,0.70814,0.5592,0.3099,0.37332,3.6492,5.6748,135.47,2.6944,15.282,0
-0.03703,0.49262,0.15959,1.3834,38.749,0,-0.03703,1.03,1.1391,0.50738,-0.032718,-0.088965,0.001078,-0.03703,146470,0.002492,2.03,-0.03703,-0.032509,5.4359,0.99384,-0.036819,-0.032509,-0.034643,0.39418,0.002492,-8.5402,0.37622,3.953,0.22341,-0.029584,116.16,3.1423,2.655,-0.16883,1.1391,?,0.50738,-0.14822,0.58645,11.414,-0.032323,106.29,100.86,-2.1828,1.3427,4.7342,-0.075076,-0.06591,1.1689,0.41623,0.31824,1.1961,1.1961,1432.3,-0.14822,-0.072982,1.0291,0,67.146,3.6189,133.37,2.7367,2.6853,0
0.13703,0.18665,0.39273,3.1041,88.066,0.39905,0.17418,3.8273,1.0629,0.71434,0.17418,0.93319,0.18952,0.17418,305.87,1.1933,5.3577,0.17418,0.14821,30.263,1.086,0.17398,0.1166,0.49357,0.71434,0.99432,1.5735,0.93367,4.187,0.071055,0.14821,61.613,5.9241,0.93214,0.17398,1.4101,?,0.71434,0.14804,0.7491,0.027575,0.14804,136.52,106.25,1.4063,2.5821,32.165,0.12543,0.10673,3.1041,0.18665,0.1688,1.6983,1.6983,6040.2,0.059156,0.19183,0.94084,0,12.061,3.4352,57.968,6.2966,2.794,0
0.21482,0.21342,0.76541,4.5863,107.68,-0.21241,0.25488,3.6855,2.2011,0.78658,0.30088,1.1943,0.12147,0.25488,291.36,1.2527,4.6855,0.25488,0.1158,29.893,?,0.29427,0.097595,0.25488,0.061935,1.065,6.397,36.156,3.3704,0.073745,0.11908,39.915,9.1444,9.1444,0.24949,2.2011,?,0.78658,0.11335,0.26335,0.023192,0.13369,153,123.1,1.1917,3.7417,33.714,0.28179,0.12802,4.5863,0.21342,0.10936,37.156,37.156,1796.1,0.11335,0.2731,0.88734,0,12.21,2.965,35.391,10.313,103.97,0
0.028191,0.61995,0.076501,1.1238,-29.063,-0.32488,0.028191,0.61302,2.7689,0.38005,0.031947,0.045605,0.024789,0.028191,3296.8,0.11072,1.613,0.028191,0.010181,32.153,1.1401,0,0.010181,-0.071721,-0.25351,0.11072,0,0.25054,3.3474,0.19522,0.020362,100.06,3.6479,3.6374,0.008169,2.7689,?,0.38005,0.00295,0.14685,0.51091,0,79.604,47.451,0.11558,0.72917,39.481,-0.040447,-0.014608,1.1205,0.61816,0.27413,1.2447,1.2447,170.25,0.1856,0.074178,0.81601,0,11.352,7.6922,81.486,4.4793,9.0683,0
